input_str,label
🚔0😣🛗🙍1430🛐🙯4790🙼🙯2919🙵🙼😣,0
🚔🙼🛐🙯🛗15775🙍😣4869🙵3553🙼🙯😣,0
🚔🛗🛐4309🙯🙼10681🙍😣3901🙯😣🙵🙼,0
🚔🛐🙯4304🙼😣🙍🛗37758🙯😣🙼🙵1433,0
🚔0🛐5254😣🙍🙯🛗🙼4869😣2548🙼🙯🙵,0
🚔4521😣10804🙼🙍🛗🛐🙯🙼🙯🙵🙼4😣,0
🚔🛐3134🙼🙯🛗10256🙍😣🙵😣🙼2996🙯,0
🚔0🛗🙯😣🙼🛐🙍8922🙼31731🙵😣🙼🙯,0
🚔0😣🛐1628🛗🙼🙯🙍2791🙵🙼🙯2919😣,0
🚔00940😣🙍🙯🛐14738🙼🛗486🙵🙼😣🙯,0
🚔0🙍🛐😣🙯2775🙼🛗5333🙼🙵😣🙯1821,0
🚔😣2548🙼🛗🙍🛐🙯1250🙯33😣🙵🙼🙯,0
🚔0🙯🙍4309😣🛗🛐8922🙼😣🙼2682🙵🙯,0
🚔01270🛐🛗😣8055🙍🙯🙼2919🙯🙼😣🙵,0
🚔😣🙯🙼5332🛐12660🙍🛗1129🙼😣🙵🙯,0
🚔0🙍🛐21211558😣🙯🛗🙼😣🙵🙯2919🙼,0
🚔0🛗😣🛐🙼🙍🙯59991332🙵😣🙯1828🙼,0
🚔🙼😣🙯17645🛗🙍🛐29962999😣🙼🙯🙵,0
🚔04485🛐🙍🙯🙼🛗2154😣1485🙵😣🙯🙼,0
🚔🙍🙼🛐🙯18708🛗6659😣🙵😣🙼🙯2996,0
🚔🙼🛗13956😣🙍🛐6469🙯🙵2154😣🙼🙯,0
🚔2154🙼28251🛗🛐😣🙍🙯🙼🙯3104🙵😣,0
🚔🛗🙼11796🛐1983🙍🙯😣🙯😣🙼1954🙵,0
🚔01339🙼🛐🙯🙍🛗😣25982481🙵🙼😣🙯,0
🚔0🙼🙯1821🛐1430😣🛗🙍🙯🙼1270🙵😣,0
🚔🛐🙼5705😣21832🙯🙍🛗🙼🙯3510😣🙵,0
🚔0🙍🙼🛐3365🙯🛗😣4845🙯🙼🙵😣2075,0
🚔0🙍🙯🙼2327😣2800🛐🛗🙼😣2931🙵🙯,0
🚔0🙍🙼0🙼🛐😣🙯🛗43041270🙯😣🙵🙼,0
🚔0🙯4856🛗🙍🙼2598🛐😣3132😣🙯🙵🙼,0
🚔😣🙼3132🙍🛗🙯20690🛐😣🙼🙵🙯1731,0
🚔0🛗🙍5237😣5449🛐🙯🙼😣🙼🙵2999🙯,0
🚔0🙍🛗😣🙯486933658🛐🙼940🙼😣🙯🙵,0
🚔085🙼414😣🛗🙍🙼🛐🙯🙯🙼1433😣🙵,0
🚔45436🙍🙼3720🙯🛐🛗😣🙯😣🙵2816🙼,0
🚔🛐16510🙯🙍🛗😣4790🙼🙯3134🙵😣🙼,0
🚔0🙼🛗😣🙯🙍🛐29201502🙯🙵1238😣🙼,0
🚔🛗😣🙯🙍🙼2791🛐17645🙼5237🙯😣🙵,0
🚔0🛗4371🙯1495🙍🙼😣🛐🙵1314🙼🙯😣,0
🚔0😣🙍2780🙼🙯🛐2121🛗😣🙯🙵2075🙼,0
🚔0🙍🛗🛐🙯🙼😣285767613070🙼🙵🙯😣,0
🚔001339940🙼🙍😣🛗🙯🛐🙼2919🙯🙵😣,0
🚔46283😣2920🙍🛐🛗🙯🙼1828🙵🙼🙯😣,0
🚔0😣24258956🙼🙯🛐🙍🛗🙯😣🙼🙵🙼4,0
🚔🛐11918😣🛗🙍2791🙼🙯🙵🙯😣1270🙼,0
🚔🙍🛗🛐192074869🙯🙼😣🙯1065🙼🙵😣,0
🚔0🙼🙯😣🛗🙍5333🛐14669🙼🙯😣486🙵,0
🚔0🙍8526🛗😣3682🙯🛐🙼🙼😣2078🙵🙯,0
🚔🙼🙯🛗3365🙍😣31505🛐😣1433🙯🙼🙵,0
🚔🙍19207🙼🛗🙯🛐😣33651731🙯🙵😣🙼,0
🚔0🙼1795🛗🙯🛐🙍9102😣😣🙼1558🙯🙵,0
🚔3388🙍🛗🙼16352😣🛐🙯😣🙼1065🙵🙯,0
🚔🛐11047🙯🙼😣🙍5774🛗🙯😣🙵🙼3270,0
🚔0🙍🛐😣🙼🙯🛗70024761🙵🙯🙼😣3553,0
🚔😣452111918🙍🙯🛗🙼🛐🙵🙯2231😣🙼,0
🚔0🙯🙍2548🙼6761🛗🛐😣2682🙼😣🙵🙯,0
🚔🙯🙼😣🛗🛐18708🙍1314🙯😣🙼🙵2713,0
🚔0🙯🛗🙍😣🛐🙼24254905🙼5333🙯😣🙵,0
🚔0🛗4381🛐🙍🙯😣3682🙼1983😣🙯🙵🙼,0
🚔0😣🛐4869🙍🛗3645🙼🙯🙯3023🙵😣🙼,0
🚔0😣🙼5254🛗🙯🙍🛐2327🙵🙼😣🙯1129,0
🚔00😣13321433🙍🛗🛐🙯🙼😣🙯486🙵🙼,0
🚔22817🙼3553🛐🙍😣🛗🙯🙼🙵4309🙯😣,0
🚔🙍🙯27224🙼🛗🛐😣35592548🙼🙵🙯😣,0
🚔0🙍🛐🛗😣1339🙯🙼3365🙯😣2998🙵🙼,0
🚔🛐🙍😣🙼🙯49400🛗4761🙯1821😣🙵🙼,0
🚔0🛗🙼4381🙯2791😣🙍🛐🙼🙯🙵3365😣,0
🚔05163🛐🛗3324🙯😣🙼🙍🙵3134🙯😣🙼,0
🚔0🙼1410🛐4349😣🙍🙯🛗🙯😣🙼🙵1828,0
🚔😣🛐🙍🛗1433🙯🙼132393023🙼🙵🙯😣,0
🚔🙍24671🛐🙯🙼4051😣🛗1954🙼🙯🙵😣,0
🚔😣🛐39630🛗2996🙍🙯🙼🙯🙼😣3312🙵,0
🚔🙍12438😣🛐🙯5332🛗🙼🙼🙯🙵3980😣,0
🚔0🙍🛗😣23273357🙯🙼🛐😣🙵🙼🙯1731,0
🚔0🛗🙯20371😣🛐1270🙼🙍😣940🙵🙼🙯,0
🚔0😣🛐🙍8055🙼5066🛗🙯😣🙵🙯🙼2780,0
🚔050667184🛗😣🙼🛐🙍🙯🙵😣2713🙼🙯,0
🚔🙼🛐🙍😣🛗2682🙯18721🙼🙵1270🙯😣,0
🚔🛗🙯🙍😣112022817🙼🛐😣🙯1828🙼🙵,0
🚔🙍🙯🙼15611🛗🛐5999😣🙯🙼3023😣🙵,0
🚔0🛐🙯😣🙼🙍5237🛗6224🙵🙯😣🙼2598,0
🚔0🙍🙯4524🛐🙼🛗😣8967🙼🙯3023😣🙵,0
🚔🙼😣313237758🛗🙯🙍🛐🙼😣🙵🙯1558,0
🚔🙍🙯14738😣3980🛗🙼🛐🙼🙯😣🙵2713,0
🚔0🙼🙍😣🛐5163🙼3🙯🛗😣🙯2481🙵🙼,0
🚔🙍😣🙯🙼182119122🛗🛐🙵😣🙯🙼1983,0
🚔0🛐🙍🛗3324😣6370🙼🙯🙵😣🙯1129🙼,0
🚔13239🙯😣🛐3510🙼🙍🛗🙼🙯1270😣🙵,0
🚔0🙯🙼🛗😣🛐2414🙍54495066🙵🙯😣🙼,0
🚔0🙯5254🙼3901🛐🛗🙍😣🙼🙵1415😣🙯,0
🚔0🛗1235🛐🙯🙼😣2791🙍😣🙼🙵2920🙯,0
🚔🙍🛗🛐🙯28251😣🙼4790😣🙵2078🙼🙯,0
🚔🛗🛐🙯3365🙍🙼24671😣2078🙼🙵😣🙯,0
🚔242518103🙍😣🙯🛐🛗🙼🙼🙯2598🙵😣,0
🚔😣🙼🛐🛗6659🙍36068🙯😣3132🙼🙵🙯,0
🚔🛐🛗😣🙍🙼209118708🙯🙼😣🙼4🙵🙯,0
🚔0🙍🙯🛗😣4524🙼4427🛐1954😣🙯🙵🙼,0
🚔0🙍5999🙼🛐🙯🛗1923😣🙼😣🙵3695🙯,0
🚔🙍😣🛐🙯🙼28118🛗5774🙼😣🙵2791🙯,0
🚔4524🙼11796🛐🙯🛗🙍😣🙯😣🙼🙵1129,0
🚔0🛗2414🙼🛐6370🙯😣🙍🙵🙼🙯1065😣,0
🚔0🙼3349😣🛗🛐4051🙍🙯🙯4051🙼😣🙵,0
🚔0🙼😣5774🛐🙍🙯🛗4905🙼🙯😣2414🙵,0
🚔🙯🛗😣4309🛐🙍28118🙼2780🙼🙯😣🙵,0
🚔🙼🙯😣3388🛗🙍🛐15611🙼2670🙵🙯😣,0
🚔🙼🛗😣18721🙍🙯🛐37203510😣🙯🙵🙼,0
🚔0🙯😣🛐🙼4427🙍🛗20752999😣🙼🙯🙵,0
🚔02425🙯🛗🙼🙍5449😣🛐1821😣🙼🙯🙵,0
🚔02231😣🙯1245🛗🛐🙼🙍😣🙼2670🙵🙯,0
🚔😣🙍🙼🛗🛐🙯533212352🙵🙼1495😣🙯,0
🚔🛗😣3682🙯🙼12438🙍🛐🙯🙵2931😣🙼,0
🚔😣3388🙯🛐🙍11918🙼🛗🙯🙵🙼1157😣,0
🚔0🛐4856🙍😣🙼🙯4761🛗🙯🙼🙵2154😣,0
🚔🙍3559🛗😣🙼🙯🛐132392075😣🙯🙵🙼,0
🚔16117😣🙼🙍🛐4310🙯🛗🙯2091🙵🙼😣,0
🚔0🙍🛐3682😣🙯🙼🛗6224🙵😣1433🙯🙼,0
🚔😣🛐14748🙯🙍🙼4051🛗🙯🙵😣1120🙼,0
🚔🙯5333🛗😣🙼45436🛐🙍🙵🙼1157😣🙯,0
🚔0😣🙯🛗🙍43715332🛐🙼😣1983🙼🙯🙵,0
🚔0🛗🙼47904845😣🙍🛐🙯3388🙼🙯😣🙵,0
🚔🙯33658🛐🛗🙍🙼😣64691120🙵🙼😣🙯,0
🚔006659670🛗😣🙍🙯🙼🛐🙵🙼1065😣🙯,0
🚔0🙼🙯🙍🛐😣51033980🛗😣🙼🙯1120🙵,0
🚔0🛐🛗🙯😣4856🙼🙍2816🙵2548😣🙯🙼,0
🚔00🛗5774🙯670🙼🙍🛐😣🙼🙯🙵😣1899,0
🚔00🙼🙍🛗😣🛐1129🙯2050940🙵🙼🙯😣,0
🚔😣🙼🛐🙍🛗3695🙯309681731🙯😣🙵🙼,0
🚔🙯🙍🛐😣30968🛗4790🙼3510🙵🙯🙼😣,0
🚔😣🙍🙼🛐🙯30968🛗29962670🙵🙯🙼😣,0
🚔01628🛐🙍🛗🙼😣🙯5999🙯🙵2414🙼😣,0
🚔3134🛐🛗24671🙼😣🙍🙯🙵🙯😣🙼2780,0
🚔0🛗🙯😣2050🙼3324🛐🙍🙯🙼🙵4869😣,0
🚔4051🙼28251🙍🙯😣🛐🛗🙯🙼4349😣🙵,0
🚔0🛗🛐😣1821🙼3626🙯🙍😣🙯2998🙼🙵,0
🚔0🛗2928🙼🙯🙍🛐😣5999😣2078🙯🙵🙼,0
🚔0🙼7118😣🛐🙍3104🛗🙯2816🙼🙯🙵😣,0
🚔0🙯😣5296🛗🙍🙼3720🛐🙼🙵🙯😣3365,0
🚔11047🙼🛗🛐😣🙍🙯37203023🙼🙯😣🙵,0
🚔0🙯🛐🙍🛗🙼6224😣1731😣🙼🙯🙵1129,0
🚔0😣2775🛐5705🛗🙼🙍🙯😣🙼1120🙯🙵,0
🚔0🙯🛐🛗🙍🙼4485😣5999🙵😣🙼4310🙯,0
🚔0🙼🛗😣🙍🛐3645🙯36952816🙼😣🙵🙯,0
🚔0😣🙯🙍🛐1923🛗🙼1485😣🙯🙼2931🙵,0
🚔0🛐🙍3720🙼2478😣🛗🙯🙼🙵1314🙯😣,0
🚔3510🙼🛗🛐🙯🙍10804😣🙯2931😣🙵🙼,0
🚔🙍😣🙯🙼6659🛗🛐147382327🙯😣🙼🙵,0
🚔0🙍🙯🙼🛐😣2776🛗2598😣1270🙼🙵🙯,0
🚔🙍🙯🛐🙼119182425🛗😣🙼2548🙵😣🙯,0
🚔6469🛐🛗🙼😣🙍16117🙯🙵😣2931🙯🙼,0
🚔0🙍3980😣🙼🛗4427🛐🙯1270🙼😣🙯🙵,0
🚔🛐3901🙯🛗🙼49400🙍😣😣1485🙯🙼🙵,0
🚔06224🙼🙍😣🛐🛗🙯5333🙯🙵1238😣🙼,0
🚔21832🛗🛐😣🙍🙯5999🙼😣3901🙼🙵🙯,0
🚔🙍34141😣🛐🙯🛗3365🙼🙯🙵2718😣🙼,0
🚔0🛗🙼😣🛐8178🙍🙯3559🙯😣🙼1959🙵,0
🚔28251🛐🙍🙯🙼😣🛗4304🙼1157😣🙵🙯,0
🚔🙍🛐🙼117962425🛗😣🙯😣🙵1495🙼🙯,0
🚔2231🛗🙍🛐🙼19207😣🙯😣2078🙼🙵🙯,0
🚔19661🙼🙯🛐🛗1120😣🙍🙼🙵1507🙯😣,0
🚔0🛗😣3357🙼3270🛐🙯🙍😣🙼🙵🙯3980,0
🚔2231🙼13239🛐🙯🙍😣🛗🙯1828😣🙼🙵,0
🚔0🙼90255774🛐😣🙍🛗🙯😣🙼🙵🙯3559,0
🚔08055🛐🙍😣🛗5332🙼🙯🙯😣🙼🙵5332,0
🚔01368🙼🛐🛗4309🙯😣🙍🙼🙯🙵4349😣,0
🚔5999🛐🙍16117🛗😣🙯🙼🙯🙼😣🙵1065,0
🚔🙼😣🛐🛗165101507🙯🙍🙵🙼2919🙯😣,0
🚔🛐11047🛗🙍🙯🙼5705😣🙵🙯😣🙼3559,0
🚔0🛐🛗🙯33651410🙼😣🙍🙵2780😣🙼🙯,0
🚔014303324😣🙯🙍🛐🛗🙼😣🙵🙯🙼2780,0
🚔0🙯🛐52542091🛗😣🙼🙍😣🙯🙵🙼2998,0
🚔🛗12921🙍🙼😣🛐3695🙯2791🙯😣🙼🙵,0
🚔🛗🙼279112921😣🛐🙯🙍🙯😣2713🙼🙵,0
🚔🛐🛗4521😣39630🙯🙍🙼😣6469🙵🙯🙼,0
🚔04521🙍🛐🙼8922🛗😣🙯3312🙼🙵🙯😣,0
🚔04790🛐🙍😣🛗4205🙼🙯😣🙵🙼2780🙯,0
🚔🙯17645🙍😣🛗1959🙼🛐🙼1415🙯🙵😣,0
🚔🙯🛗2154🙍🛐16352😣🙼🙵2327🙯🙼😣,0
🚔😣🙍19207🙼🛐1795🛗🙯🙼🙵🙯😣2598,0
🚔🛗🙯🙼4524🛐20371🙍😣😣1821🙯🙼🙵,0
🚔07794🙼🙍1270🙯😣🛗🛐😣3023🙼🙯🙵,0
🚔26390🙍😣🙯🛐3695🙼🛗🙯🙼😣🙵🙼4,0
🚔🛗🙯33763🙼🛐1129😣🙍🙵🙼😣🙯1129,0
🚔0🙍🙯🙼😣15022996🛗🛐😣🙼🙯🙵5237,0
🚔🙯🛐😣12660🙼6659🛗🙍🙵🙯🙼1120😣,0
🚔3324🙼🙯🛗14748🙍🛐😣🙵😣5237🙯🙼,0
🚔01959😣1430🙯🛐🙍🙼🛗🙼🙵😣🙯1157,0
🚔0🙯6761🛗🙼2682🙍🛐😣🙼😣2682🙯🙵,0
🚔🙯🛐22817🛗🙍😣🙼2231😣1433🙵🙼🙯,0
🚔0🙯🛐1430🙼🙍😣🛗5999🙼🙯😣🙵3510,0
🚔2078😣🙍🙯30968🛗🛐🙼🙵1314😣🙯🙼,0
🚔🙼🛐🙯😣🛗24671🙍2231🙯😣🙵🙼1954,0
🚔14738🙼🙍😣🙯🛗3388🛐🙼1485🙵😣🙯,0
🚔0🛐😣🙯🛗🙼77943270🙍😣2598🙵🙯🙼,0
🚔🙼🙯🙍😣🛗24288🛐4349🙯🙵😣🙼2999,0
🚔🛗🙍🙼🙯462834761😣🛐2414🙵🙼🙯😣,0
🚔0🙍🙯🙼2996🛐2478🛗😣🙼🙵3070😣🙯,0
🚔🙍😣377584524🙯🛗🙼🛐4051😣🙯🙼🙵,0
🚔30968😣🛐🛗🙍🙯4869🙼🙼1558😣🙵🙯,0
🚔0🛗🙯🙍😣🙼64823980🛐😣🙼🙯🙼3🙵,0
🚔🛗5237😣🙍🙼🙯🛐28251😣🙼🙵🙯1157,0
🚔002478🛗🙼🙯🙍2231😣🛐486🙯🙵🙼😣,0
🚔🙍😣🙯13580🙼🛐2091🛗🙯1959😣🙼🙵,0
🚔1558😣🛗24462🙍🛐🙯🙼🙼😣2999🙯🙵,0
🚔🙼🛗3324🙍🛐🙯😣281182919🙵🙼😣🙯,0
🚔00😣670🙯🙍1433🛗🙼🛐🙼😣🙵🙯3312,0
🚔019544485😣🙼🙍🛗🙯🛐🙯🙵😣1485🙼,0
🚔0🙯48564790🙼🛗😣🙍🛐🙯2327🙵😣🙼,0
🚔01821🙼🙍🛗🛐4371🙯😣🙵3070😣🙼🙯,0
🚔0🙼🛗2682😣🙯1245🙍🛐1558🙼🙵🙯😣,0
🚔🙍🛐🙯🙼🛗315054761😣😣🙯🙵1314🙼,0
🚔0🙍2920🙼🛗🙯🛐😣51631415🙼🙯🙵😣,0
🚔062245237🙼🛗🛐🙯🙍😣🙯😣🙵🙼3🙼,0
🚔0😣🙯3559🛗🙼🛐7184🙍😣🙯🙵🙼2091,0
🚔0🛐🙼🙯🙍🙼35103😣🛗1270🙯🙵😣🙼,0
🚔🙍🛗27224🙯🛐🙼😣3980🙵2327😣🙼🙯,0
🚔🙼😣🙯🛗33658🙍🛐6469😣🙼🙯🙵1558,0
🚔0🛐🙍🙼8922🙯🛗6659😣🙵1485🙯😣🙼,0
🚔0🙍4473😣🛐🛗🙼🙯1129🙼1314😣🙵🙯,0
🚔🙍🛗🛐3324😣13956🙼🙯4310🙯🙵😣🙼,0
🚔0🛗🙯🙍🙼2075🛐😣27753070🙼🙯🙵😣,0
🚔15611🛗🙯😣🙼5999🛐🙍🙼🙯🙵😣3980,0
🚔0😣21213980🙍🙼🛗🙯🛐🙼🙯1507😣🙵,0
🚔5332🙍😣🙯🙼24288🛐🛗🙵🙯😣🙼2598,0
🚔🛐🛗😣🙼🙍337635774🙯😣🙯🙵🙼4051,0
🚔0🙯🛐🙍5296🙼🛗3682😣😣🙯1821🙵🙼,0
🚔01332🙯😣🙍🙼🛗1731🛐🙼🙵😣🙯1415,0
🚔🙼🙯🙍😣🛗🛐1008647611120🙯😣🙼🙵,0
🚔0🛐🙼🙍148520371🙯😣🛗🙼😣486🙵🙯,0
🚔🙼2780🛗26390🙯😣🙍🛐🙯3901🙼🙵😣,0
🚔0🙼😣🙯🙍4856🛐🛗3132🙵🙯🙼😣2078,0
🚔30968🙼🛗😣🙼4🙍🛐🙯1983🙼🙵😣🙯,0
🚔00🛗🙍🛐2776🙼3324🙯😣🙵486🙯🙼😣,0
🚔😣🛐🙍🙼111134310🛗🙯🙵3901😣🙯🙼,0
🚔😣🙍🙯22966🙼🛐🛗🙼3🙵🙼🙯😣1415,0
🚔😣🙍267030699🛗🙼🛐🙯😣🙼1065🙯🙵,0
🚔🙍🛗🙼😣🙯332428251🛐🙼🙯🙵🙼3😣,0
🚔0🙯🙼3682🛐🙍🛗3645😣😣🙯🙵1157🙼,0
🚔🙼😣🙯🛐35121🙍🛗3553🙯🙵🙼😣2481,0
🚔0🙍5774😣🙼4427🛗🙯🛐3365😣🙼🙯🙵,0
🚔🙍😣🛗30968🙯3388🙼🛐🙯2718🙼🙵😣,0
🚔0🛗😣🙯🙍🛐9831🙼3270🙵😣🙼1270🙯,0
🚔🛗🛐372013580🙼🙯🙍😣😣🙵🙼🙯3388,0
🚔02775🙼🛗😣🙯🙍3901🛐😣🙼3901🙯🙵,0
🚔🙯🛗😣🙍🙼🛐281182154🙯🙼🙵😣3132,0
🚔🙼🛗🙯😣10804🛐5237🙍3132🙵😣🙼🙯,0
🚔0😣🛐4521🛗🙯🙼🙍3626🙯😣2857🙵🙼,0
🚔🙼🙯🛐🛗😣🙍218324309🙯1495😣🙼🙵,0
🚔🛐🛗24288🙼🙯🙍3695😣🙼😣🙵2670🙯,0
🚔🙍22817🛐🛗🙼🙯4869😣😣🙼🙯1495🙵,0
🚔🙼46283🛗6469😣🙯🙍🛐🙵6659🙯😣🙼,0
🚔🙍21832🙼🛗😣🙯🛐2598🙼🙯1828🙵😣,0
🚔🙼2078🛗🙍🛐😣23594🙯😣🙼🙯🙵3312,0
🚔04205🙍3365🛐🛗🙯🙼😣😣🙼1828🙵🙯,0
🚔0🙍🙯🛐🙼4521😣7118🛗😣🙯🙵🙼2919,0
🚔0🙼4304🛐4427🛗🙯🙍😣😣🙼🙯🙵2091,0
🚔🙍25800😣🙼4521🙯🛗🛐🙼4521🙯🙵😣,0
🚔0🙯🛐🛗😣1628🙍2154🙼🙯2718🙵🙼😣,0
🚔🛐🙯😣🛗360682078🙍🙼🙵🙼😣🙯1238,0
🚔01628🙯🙍2231🛐😣🙼🛗1157🙯🙵🙼😣,0
🚔🙼🙯🛗🛐241410256🙍😣🙯😣🙵🙼3365,0
🚔🙼2670🛗🙍🛐🙯10086😣🙵🙼2327🙯😣,0
🚔0🛐6469😣4205🛗🙍🙼🙯2713🙼🙯😣🙵,0
🚔02050🛗5705😣🛐🙼🙍🙯2075🙼🙵😣🙯,0
🚔0🛗🙍😣3896🛐🙯🙼64692598🙼😣🙵🙯,0
🚔0🛐😣🙯🙍4427🛗🙼3104🙼🙯3104😣🙵,0
🚔🙼😣🙍🛐11047🛗3270🙯🙵😣🙼3270🙯,0
🚔🙼🛗🙯🙍😣2791🛐30968🙵🙯2078🙼😣,0
🚔029281120🙼🙍🛗😣🙯🛐2998😣🙼🙵🙯,0
🚔🙯🙍😣2091🛗16117🙼🛐2919😣🙯🙼🙵,0
🚔09388🛐🛗🙍🙯2670😣🙼🙼🙯1157🙵😣,0
🚔0😣🛐🛗🙼33888055🙯🙍1507😣🙼🙵🙯,0
🚔🙯🛗🙼😣146693388🛐🙍2780😣🙯🙼🙵,0
🚔🙼😣2414🛗🛐🙯🙍110471495🙵🙯🙼😣,0
🚔00🙼3134🙍🙯1730😣🛐🛗940😣🙵🙯🙼,0
🚔😣2857🛐🛗25800🙍🙯🙼🙯🙵😣1238🙼,0
🚔0😣🙍🙯2231🛐1368🛗🙼🙯😣2998🙼🙵,0
🚔🛗😣🙼🛐161172780🙯🙍🙯🙼🙵😣2999,0
🚔🙍🙼10804🛐🛗😣🙯4310🙵🙼🙯😣1157,0
🚔1120😣🙍35121🙼🛐🙯🛗🙯3682🙵🙼😣,0
🚔052962718🛐🙯🙍😣🙼🛗2999🙯🙵🙼😣,0
🚔0😣🙼🙍5449🛐3553🙯🛗3132😣🙼🙯🙵,0
🚔0🙼🛗🛐2121🙍5705😣🙯🙼🙵5066🙯😣,0
🚔2816😣🛗🙯🙍15775🙼🛐😣🙯🙼4051🙵,0
🚔0😣🙼🛐2231🙍🛗🙯9102🙯🙵1959🙼😣,0
🚔😣🛗🙯🙼176452231🙍🛐2327🙼🙵😣🙯,0
🚔🙯4521🛗🙍🛐30968🙼😣🙼🙯3901🙵😣,0
🚔😣🙍🛗4790🙼36068🛐🙯🙵🙯😣🙼🙼3,0
🚔0🛐1954🙼8055🛗😣🙍🙯🙼🙵2919😣🙯,0
🚔2154😣🛗🙍🙯27224🙼🛐5066🙯😣🙼🙵,0
🚔0🙼4845😣🛗🙍🙯🛐2425🙯🙼🙵😣2780,0
🚔3553🛗🙼🙯13239🙍😣🛐🙵😣🙯1270🙼,0
🚔0🙼😣🛐🛗93883553🙯🙍🙼🙯🙵😣1983,0
🚔014291795😣🙍🛐🙯🙼🛗🙵🙼3🙼😣🙯,0
🚔0🙍🙯🛐😣40516370🛗🙼🙵😣1821🙼🙯,0
🚔0😣🙯🛐🙼43494427🛗🙍🙼1731🙯🙵😣,0
🚔02791🛗😣🙍🛐5254🙼🙯🙯🙼1157🙵😣,0
🚔027224🙼🙯2780🙍🛐😣🛗🙵🙼🙯😣940,0
🚔🛐🙼🛗😣315051795🙍🙯3559😣🙯🙼🙵,0
🚔003388🙯🛐🛗4427😣🙍🙼🙯🙵486🙼😣,0
🚔10070🛗🙼😣🛐3388🙯🙍🙵🙯4310🙼😣,0
🚔0🛐90255333🙯🙼🙍😣🛗🙵🙼3😣🙼🙯,0
🚔0🛐🙯🛗😣21212816🙍🙼🙵😣🙯🙼3132,0
🚔🛐203716469😣🙯🙍🛗🙼🙯🙵😣4524🙼,0
🚔22966🛗🙯2231🛐🙍😣🙼🙯😣3559🙵🙼,0
🚔11113🛗🙍🛐🙼😣5333🙯🙼1270😣🙵🙯,0
🚔0🛐3134😣🙼🙯8967🙍🛗🙯😣🙼🙵2682,0
🚔0🙍43108055🙼😣🛐🛗🙯😣3023🙯🙼🙵,0
🚔🙼🛗🙍🙯278049400😣🛐🙵😣🙯3023🙼,0
🚔🙼😣🛗🙍🙯15611🛐2425🙯3134😣🙵🙼,0
🚔03720🙼😣🙍🙯8967🛐🛗🙼🙵😣3720🙯,0
🚔02791🛗🙯🛐🙍🙼2775😣🙵🙯🙼😣1959,0
🚔0🛗🛐711861🛗69🙼🙍😣🙵🙼4309🙯😣,0
🚔🙍🛐😣4869🛗🙯30699🙼🙵1485🙼🙯😣,0
🚔14748😣🛐🙼🙯🙍🛗27801157🙵🙼🙯😣,0
🚔🙍😣🛐2231🙯10804🛗🙼🙼🙯😣🙵1270,0
🚔02598🙯🛐🙼🙍🛗9025😣🙯🙵😣1238🙼,0
🚔4349🛗😣🙍🙯🛐12438🙼🙯🙵🙼2078😣,0
🚔0🙍21541502🛗🛐🙯🙼😣😣🙯2920🙵🙼,0
🚔😣🛐🙯🙼🙍100861731🛗🙼1507🙯😣🙵,0
🚔0😣🛗🙯🛐4485🙼🙍3720😣1415🙼🙯🙵,0
🚔0😣🛐🙼🙍🙯90253720🛗🙵3559😣🙼🙯,0
🚔🙍🛗4869🙼15611🙯😣🛐🙯🙵1507😣🙼,0
🚔4790😣🙯🙍🛗🙼🛐15611😣1065🙵🙼🙯,0
🚔156112718🙯🛐😣🛗🙼🙍😣🙼1238🙯🙵,0
🚔0😣🛐🙍🙼🛗🙯215413681899🙼😣🙵🙯,0
🚔0🙍🛗125064521🙼🛐🙯😣940🙯😣🙼🙵,0
🚔0🛐😣🙼🛗4051🙯🙍14292091😣🙵🙯🙼,0
🚔🛗🙍30968🙯🙼😣3388🛐🙵🙼🙯1954😣,0
🚔🙯🙼😣🛐🙍187213695🛗🙼4309🙵😣🙯,0
🚔0🙼🛐🙍1429🛗😣3388🙯🙵🙼🙯😣5237,0
🚔03695😣🙍🙯🛗🛐🙼13393980🙼🙯🙵😣,0
🚔🛐🙍🛗😣🙯🙼1473817953070🙵😣🙼🙯,0
🚔0🛐🙍🙼5705😣🛗1368🙯🙼🙵2999😣🙯,0
🚔0🙍😣4304🙼1368🙯🛐🛗🙼3901🙵😣🙯,0
🚔🛐🙍🙼🛗332418195😣🙯🙯🙼😣2091🙵,0
🚔2791🙍28251🙼🙯🛐😣🛗🙵2075🙼😣🙯,0
🚔18195🛗😣🙍🙯🙼🛐45241157🙵🙯🙼😣,0
🚔0🛐🙍😣1238🙼🛗1235🙯😣🙯🙵2998🙼,0
🚔0🛐🛗🙯🙍🙼😣44856659😣🙵3901🙼🙯,0
🚔🛐🙯35121🙼47🙯22😣🛗3104😣🙯🙼🙵,0
🚔02231😣🙯🛗6224🙍🛐🙼🙯😣🙼1415🙵,0
🚔05999🙍🙼😣4905🙯🛐🛗🙵🙯2154😣🙼,0
🚔0🛗27224😣🙼🛐🙯🙍2481🙯486😣🙼🙵,0
🚔0🛐🙍😣🙼45217184🙯🛗🙵🙯🙼2548😣,0
🚔0🛗🙼3🙯🙍🛐🙼😣1339🙼🙵1485🙯😣,0
🚔04304😣🛗🛐🙯🙍🙼8178🙼1507🙯🙵😣,0
🚔0😣🙍🙼🙯49052931🛗🛐😣🙼2713🙯🙵,0
🚔🙯🛐🙼2718🛗🙍24288😣🙯2327😣🙼🙵,0
